10.189.1.64;/29;Remote SFO-SITE01-DIALOG-IC  
193.220.101.24;/29;WFP-SITE176 - customer LAN
193.220.101.32;/29;WFP-SITE177 - customer LAN
193.220.101.40;/29;WFP-SITE178 - customer LAN
193.220.101.48;/29;WFP-SITE179 - customer LAN
193.220.101.56;/29;WFP-SITE180 - customer LAN
193.220.101.64;/29;WFP-SITE181 - customer LAN
193.220.101.72;/29;WFP-SITE182 - customer LAN
193.220.101.80;/29;WFP-SITE183 - customer LAN
193.220.101.88;/29;WFP-SITE184 - customer LAN
193.220.101.96;/29;WFP-SITE185 - customer LAN
193.220.101.104;/29;WFP-SITE186 - customer LAN
193.220.101.112;/29;WFP-SITE187 - customer LAN
193.220.101.120;/29;WFP-SITE188 - customer LAN
193.220.101.128;/29;WFP-SITE189 - customer LAN
193.220.101.136;/29;WFP-SITE191 - customer LAN
193.220.101.144;/29;WFP-SITE192 - customer LAN
193.220.101.152;/29;WFP-SITE193 - customer LAN
193.220.101.168;/29;WFP-SITE195 - customer LAN
193.220.101.208;/29;WFP-SITE200 - customer LAN
193.220.101.248;/29;WFP-SITE205 - customer LAN
193.220.102.8;/29;WFP-SITE207 - customer LAN
193.220.102.16;/29;ETC-SITE208 - customer LAN
193.220.102.24;/29;ETC-SITE209 - customer LAN
193.220.102.32;/29;ETC-SITE210 - customer LAN
193.220.102.40;/29;ETC-SITE211 - customer LAN
193.220.102.48;/29;WFP-SITE212 - customer LAN
193.220.102.56;/29;ETC-SITE213 - customer LAN
193.220.102.64;/29;ETC-SITE214 - customer LAN
193.220.102.72;/29;ETC-SITE215 - customer LAN
193.220.102.80;/29;WFP-SITE216 - customer LAN
193.220.102.88;/29;WFP-SITE217 - customer LAN
193.220.102.96;/29;ETC-SITE218 - customer LAN
193.220.102.104;/29;ETC-SITE219 - customer LAN
193.220.102.112;/29;ETC-SITE220 - customer LAN
193.220.102.120;/29;WFP-SITE221 - customer LAN
193.220.102.128;/29;WFP-SITE222 - customer LAN
193.220.102.136;/29;WFP-SITE223 - customer LAN
193.220.102.144;/29;WFP-SITE224 - customer LAN
193.220.102.160;/29;WFP-SITE227 - customer LAN
193.220.102.168;/29;WFP-SITE228 - customer LAN
193.220.102.176;/29;WFP-SITE229 - customer LAN
193.220.102.184;/29;WFP-SITE230 - customer LAN
193.220.102.192;/29;WFP-SITE231 - customer LAN
193.220.102.200;/29;WFP-SITE232 - customer LAN
193.220.102.208;/29;WFP-SITE233 - customer LAN
193.220.102.216;/29;WFP-SITE234 - customer LAN
193.220.102.224;/29;WFP-SITE235 - customer LAN
193.220.102.232;/29;WFP-SITE236 - customer LAN
193.220.102.240;/29;WFP-SITE237 - customer LAN
193.220.102.248;/29;WFP-SITE238 - customer LAN
193.220.103.0;/29;WFP-SITE239 - customer LAN
193.220.103.8;/29;WFP-SITE240 - customer LAN
193.220.103.16;/29;WFP-SITE241 - customer LAN
193.220.103.24;/29;WFP-SITE242 - customer LAN
193.220.103.32;/29;WFP-SITE243 - customer LAN
193.220.103.40;/29;WFP-SITE244 - customer LAN
193.220.103.48;/29;WFP-SITE245 - customer LAN
193.220.103.56;/29;WFP-SITE246 - customer LAN
193.220.103.64;/29;WFP-SITE247 - customer LAN
193.220.103.72;/29;WFP-SITE248 - customer LAN
193.220.103.80;/29;WFP-SITE249 - customer LAN
193.220.103.88;/29;WFP-SITE250 - customer LAN
193.220.103.96;/29;WFP-SITE251 - customer LAN
193.220.103.112;/29;WFP-SITE253 - customer LAN
193.220.103.120;/29;WFP-SITE254 - customer LAN
193.220.103.136;/29;WFP-SITE256 - customer LAN
193.220.103.144;/29;WFP-SITE257 - customer LAN
193.220.103.152;/29;WFP-SITE258 - customer LAN
193.220.103.160;/29;WFP-SITE259 - customer LAN
193.220.103.168;/29;WFP-SITE260 - customer LAN
193.220.103.184;/29;WFP-SITE262 - customer LAN
193.220.103.192;/29;WFP-SITE263 - customer LAN
193.220.103.200;/29;WFP-SITE264 - customer LAN
193.220.103.216;/29;WFP-SITE266 - customer LAN
193.220.103.224;/29;WFP-SITE267 - customer LAN
193.220.103.232;/29;WFP-SITE268 - customer LAN
193.220.103.240;/29;WFP-SITE269 - customer LAN
193.220.104.0;/29;WFP-SITE271 - customer LAN
193.220.104.16;/29;WFP-SITE273 - customer LAN
193.220.104.24;/29;WFP-SITE274 - customer LAN
193.220.104.40;/29;WFP-SITE276 - customer LAN
193.220.104.48;/29;WFP-SITE277 - customer LAN
193.220.104.56;/29;WFP-SITE278 - customer LAN
193.220.104.64;/29;WFP-SITE279 - customer LAN
193.220.104.72;/29;WFP-SITE280 - customer LAN
193.220.104.80;/29;WFP-SITE281 - customer LAN
193.220.104.88;/29;WFP-SITE282 - customer LAN
193.220.104.96;/29;WFP-SITE283 - customer LAN
193.220.104.104;/29;WFP-SITE284 - customer LAN
193.220.104.112;/29;WFP-SITE285 - customer LAN
193.220.104.120;/29;WFP-SITE286 - customer LAN
193.220.104.128;/29;WFP-SITE287 - customer LAN
193.220.104.136;/29;WFP-SITE288 - customer LAN
193.220.104.144;/29;WFP-SITE289 - customer LAN
193.220.104.152;/29;WFP-SITE290 - customer LAN
193.220.104.160;/29;WFP-SITE291 - customer LAN
193.220.104.168;/29;WFP-SITE292 - customer LAN
193.220.104.176;/29;WFP-SITE293 - customer LAN
193.220.104.184;/29;WFP-SITE294 - customer LAN
193.220.104.192;/29;WFP-SITE295 - customer LAN
193.220.104.200;/29;WFP-SITE296 - customer LAN
193.220.104.208;/29;WFP-SITE297 - customer LAN
193.220.104.216;/29;WFP-SITE298 - customer LAN
193.220.104.224;/29;WFP-SITE299 - customer LAN
193.220.104.232;/29;WFP-SITE300 - customer LAN
193.220.104.240;/29;WFP-SITE301 - customer LAN
193.220.104.248;/29;WFP-SITE302 - customer LAN
193.220.105.0;/29;WFP-SITE303 - customer LAN
193.220.105.8;/29;WFP-SITE304 - customer LAN
193.220.105.16;/29;WFP-SITE305 - customer LAN
193.220.105.24;/29;WFP-SITE306 - customer LAN
193.220.105.32;/29;WFP-SITE307 - customer LAN
193.220.105.40;/29;WFP-SITE308 - customer LAN
193.220.105.48;/29;WFP-SITE309 - customer LAN
193.220.105.56;/29;WFP-SITE310 - customer LAN
193.220.105.64;/29;WFP-SITE311 - customer LAN
193.220.105.72;/29;WFP-SITE312 - customer LAN
193.220.105.80;/29;WFP-SITE313 - customer LAN
193.220.105.88;/29;WFP-SITE314 - customer LAN
193.220.105.96;/29;WFP-SITE315 - customer LAN
193.220.105.104;/29;WFP-SITE316 - customer LAN
193.220.105.112;/29;WFP-SITE317 - customer LAN
193.220.105.120;/29;WFP-SITE318 - customer LAN
193.220.105.128;/29;WFP-SITE319 - customer LAN
193.220.105.144;/29;WFP-SITE321 - customer LAN
193.220.105.152;/29;WFP-SITE322 - customer LAN
193.220.105.160;/29;WFP-SITE323 - customer LAN
193.220.105.168;/29;WFP-SITE324 - customer LAN
193.220.105.176;/29;WFP-SITE325 - customer LAN
193.220.105.184;/29;WFP-SITE326 - customer LAN
193.220.105.192;/29;WFP-SITE327 - customer LAN
193.220.105.200;/29;WFP-SITE328 - customer LAN
193.220.105.208;/29;WFP-SITE329 - customer LAN
193.220.105.216;/29;WFP-SITE330 - customer LAN
193.220.105.224;/29;WFP-SITE331 - customer LAN
193.220.105.232;/29;WFP-SITE332 - customer LAN
193.220.105.240;/29;WFP-SITE333 - customer LAN
193.220.105.248;/29;WFP-SITE334 - customer LAN
193.220.106.0;/29;WFP-SITE335 - customer LAN
193.220.106.8;/29;ETC-SITE336 - customer LAN
193.220.106.16;/29;WFP-SITE337 - customer LAN
193.220.106.24;/29;WFP-SITE338 - customer LAN
193.220.106.32;/29;WFP-SITE339 - customer LAN
193.220.106.40;/29;WFP-SITE340 - customer LAN
193.220.106.48;/29;WFP-SITE342 - customer LAN
193.220.106.56;/29;WFP-SITE343 - customer LAN
193.220.106.64;/29;WFP-SITE344 - customer LAN
193.220.106.72;/29;WFP-SITE345 - customer LAN
193.220.106.80;/29;WFP-SITE346 - customer LAN
193.220.106.88;/29;WFP-SITE347 - customer LAN
193.220.106.96;/29;WFP-SITE348 - customer LAN
193.220.106.104;/29;WFP-SITE349 - customer LAN
193.220.106.112;/29;WFP-SITE350 - customer LAN
193.220.106.120;/29;WFP-SITE341 - customer LAN
193.220.106.128;/29;WFP-SITE353 - customer LAN
193.220.106.136;/29;WFP-SITE351 - customer LAN
193.220.106.144;/29;WFP-SITE352 - customer LAN
193.220.106.152;/29;WFP-SITE354 - customer LAN
193.220.106.160;/29;WFP-SITE355 - customer LAN
193.220.106.168;/29;WFP-SITE356 - customer LAN
193.220.106.176;/29;WFP-SITE357 - customer LAN
193.220.106.184;/29;WFP-SITE358 - customer LAN
193.220.106.192;/29;WFP-SITE359 - customer LAN
193.220.106.200;/29;WFP-SITE360 - customer LAN
193.220.106.208;/29;WFP-SITE361 - customer LAN
193.220.106.216;/29;WFP-SITE362 - customer LAN
193.220.106.224;/29;WFP-SITE363 - customer LAN
193.220.106.232;/29;WFP-SITE364 - customer LAN
193.220.106.240;/29;WFP-SITE365 - customer LAN
193.220.106.248;/29;ETC-SITE366 - customer LAN
193.220.107.0;/29;WFP-SITE367 - customer LAN
193.220.107.8;/29;WFP-SITE368 - customer LAN
193.220.107.16;/29;WFP-SITE369 - customer LAN
193.220.107.24;/29;WFP-SITE370 - customer LAN
193.220.107.32;/29;WFP-SITE371 - customer LAN
193.220.107.40;/29;WFP-SITE372 - customer LAN
193.220.107.48;/29;WFP-SITE373 - customer LAN
193.220.107.56;/29;WFP-SITE374 - customer LAN
193.220.107.64;/29;WFP-SITE375 - customer LAN
193.220.107.72;/29;WFP-SITE376 - customer LAN
193.220.107.80;/29;WFP-SITE377 - customer LAN
193.220.107.88;/29;WFP-SITE378 - customer LAN
193.220.107.96;/29;WFP-SITE379 - customer LAN
193.220.107.104;/29;WFP-SITE380 - customer LAN
193.220.107.112;/29;WFP-SITE381 - customer LAN
193.220.107.120;/29;WFP-SITE382 - customer LAN
193.220.107.128;/29;WFP-SITE383 - customer LAN
193.220.108.0;/29;FAO-SITE001 - customer LAN
193.220.108.8;/29;FAO-SITE002 - customer LAN
193.220.108.16;/29;FAO-SITE003 - customer LAN
193.220.108.24;/29;FAO-SITE004 - customer LAN
193.220.108.32;/29;FAO-SITE005 - customer LAN
193.220.108.40;/29;FAO-SITE006 - customer LAN
193.220.108.48;/29;FAO-SITE007 - customer LAN
193.220.108.64;/29;FAO-SITE010 - customer LAN
193.220.108.72;/29;FAO-SITE012 - customer LAN
193.220.108.80;/29;FAO-SITE013 - customer LAN
193.220.108.88;/29;FAO-SITE014 - customer LAN
193.220.108.96;/29;FAO-SITE016 - customer LAN
193.220.108.104;/29;FAO-SITE017 - customer LAN
193.220.108.112;/29;FAO-SITE018 - customer LAN
193.220.108.120;/29;FAO-SITE019 - customer LAN
193.220.108.128;/29;FAO-SITE021 - customer LAN
193.220.108.136;/29;FAO-SITE023 - customer LAN
193.220.108.144;/29;FAO-SITE024 - customer LAN
193.220.108.160;/29;FAO-SITE027 - customer LAN
193.220.108.168;/29;FAO-SITE028 - customer LAN
193.220.108.184;/29;FAO-SITE030 - customer LAN
193.220.108.192;/29;FAO-SITE031 - customer LAN
193.220.108.240;/29;FAO-SITE037 - customer LAN
193.220.108.248;/29;FAO-SITE038 - customer LAN
193.220.109.0;/29;FAO-SITE039 - customer LAN
193.220.109.8;/29;FAO-SITE040 - customer LAN
193.220.109.16;/29;FAO-SITE044 - customer LAN
193.220.109.24;/29;FAO-SITE045 - customer LAN
193.220.109.32;/29;FAO-SITE057 - customer LAN
193.220.109.40;/29;FAO-SITE092 - customer LAN
193.220.109.48;/29;FAO-SITE151 - customer LAN
193.220.109.64;/29;FAO-SITE253 - customer LAN
193.220.109.72;/29;FAO-SITE263 - customer LAN
193.220.109.80;/29;FAO-SITE267 - customer LAN
193.220.109.88;/29;FAO-SITE046 - customer LAN
193.220.123.96;/29;OCHA-SITE04   
193.220.123.104;/29;OCHA-SITE11   
193.220.123.112;/29;OCHA-SITE12   
193.220.123.128;/29;ECHO-SITE01-VOIP   
193.220.123.192;/29;OCHA-SITE01   
193.220.123.200;/29;OCHA-SITE03   
193.220.123.208;/29;OCHA-SITE05   
193.220.123.216;/29;OCHA-SITE06   
193.220.123.232;/29;OCHA-SITE251 (child of WFP-SITE251)
193.220.126.0;/29;OCHA-SITE13 (via UNDP-SITE60) 
193.220.126.8;/29;OCHA-SITE14 (via ADAB-SITE01) 
193.220.126.16;/29;OCHA-SITE15   
193.220.126.24;/29;OCHA-SITE16   
193.220.126.32;/29;OCHA-SITE18   
193.220.126.40;/29;OCHA-SITE20   
193.220.126.48;/29;OCHA-SITE29   
193.220.126.56;/29;OCHA-SITE22   
193.220.126.64;/29;OCHA-SITE23   
193.220.126.72;/29;OCHA-SITE24   
193.220.126.80;/29;OCHA-SITE31   
193.220.126.88;/29;OCHA-SITE32   
193.220.126.96;/29;OCHA-SITE25   
193.220.126.104;/29;OCHA-SITE26   
193.220.126.112;/29;OCHA-SITE27   
193.220.126.120;/29;OCHA-SITE28   
193.220.126.128;/29;OCHA-SITE30 (via UNDP-SITE14) 
193.220.126.136;/29;VoIP - OCHA-SITE02 
193.220.126.144;/29;VoIP - OCHA-SITE03 
193.220.126.152;/29;VoIP - OCHA-SITE05 
193.220.126.160;/29;VoIP - OCHA-SITE13 
193.220.126.168;/29;VoIP - OCHA-SITE15 
193.220.126.176;/29;VoIP - OCHA-SITE16 
193.220.126.184;/29;VoIP - OCHA-SITE18 
193.220.126.192;/29;OCHA-SITE33   
193.220.126.200;/29;OCHA-SITE34   
193.220.126.208;/29;OCHA-SITE42   
193.220.126.216;/29;OCHA-SITE37   
193.220.126.224;/29;OCHA-SITE38   
193.220.126.232;/29;OCHA-SITE39   
193.220.126.240;/29;OCHA-SITE41   
193.220.126.248;/29;OCHA-SITE43   
193.220.127.0;/29;OCHA-SITE47   
193.220.127.8;/29;OCHA-SITE48   
193.220.127.16;/29;OCHA-SITE46   
193.220.127.24;/29;OCHA-SITE49   
193.220.127.32;/29;OCHA-SITE50   
193.220.127.40;/29;OCHA-SITE51   
193.220.127.48;/29;OCHA-SITE52   
193.220.127.56;/29;OCHA-SITE53   
193.220.127.64;/29;OCHA-SITE54   
193.220.127.72;/29;OCHA-SITE63   
193.220.127.80;/29;OCHA-SITE64   
193.220.144.0;/27;UNDP-SITE100 (UNIA)  
193.220.144.32;/29;UNFPA-SITE82   
193.220.144.40;/29;UNFPA-SITE83   
193.220.144.48;/29;UNFPA-SITE84   
193.220.144.56;/29;UNFPA-SITE85   
193.220.144.64;/27;UNDP-SITE105 (UNIA)  
193.220.144.96;/27;UNDP-SITE58 (UNIA)  
193.220.144.128;/27;UNDP-SITE59 (UNIA)  
193.220.144.160;/27;UNDP-SITE76 (UNIA)  
193.220.144.192;/27;UNDP-SITE77 (UNIA)  
193.220.144.224;/27;UNDP-SITE78 (UNIA)  
193.220.145.0;/27;UNDP-SITE84 (UNIA)  
193.220.145.32;/27;UNDP-SITE85 (UNIA)  
193.220.145.64;/29;UNFPA-SITE86   
193.220.145.72;/29;UNFPA-SITE87   
193.220.145.80;/29;UNFPA-SITE88   
193.220.145.88;/29;UNFPA-SITE89   
193.220.145.96;/27;UNDP-SITE87 (UNIA)  
193.220.145.128;/27;UNDP-SITE90 (UNIA)  
193.220.145.160;/27;UNDP-SITE94 (UNIA)  
193.220.145.208;/29;UNFPA-SITE90   
193.220.145.224;/27;UNDP-SITE98 (UNIA)  
193.220.146.32;/27;UNDP-SITE60 (UNIA)  
193.220.146.96;/27;UNDP-SITE00-TEST-BRA   
193.220.146.128;/27;UNDP-SITE63 (UNIA)  
193.220.146.160;/27;UNDP-SITE126 (UNIA)  
193.220.146.192;/27;UNDP-SITE67 (UNIA)  
193.220.146.224;/27;UNDP-SITE70 (UNIA)  
193.220.147.32;/27;UNDP-SITE72 (UNIA)  
193.220.147.64;/27;UNDP-SITE80 (UNIA)  
193.220.147.96;/27;UNDP-SITE83 (UNIA)  
193.220.147.128;/27;UNDP-SITE124 (UNIA)  
193.220.147.160;/27;UNDP-SITE104 (UNIA)  
193.220.147.192;/27;UNDP-SITE74 (UNIA)  
193.220.147.224;/29;UNFPA-SITE72   
193.220.147.232;/29;UNFPA-SITE60   
193.220.147.240;/29;UNFPA-SITE01   
193.220.147.248;/29;UNFPA-SITE14   
193.220.148.32;/27;UNDP-SITE92 (UNIA)  
193.220.148.64;/27;UNDP-SITE66 (UNIA)  
193.220.148.128;/27;UNDP-SITE114 (UNIA)  
193.220.148.160;/27;UNDP-SITE115 (UNIA)  
193.220.148.192;/27;UNDP-SITE116 (UNIA)  
193.220.148.224;/27;UNDP-SITE117 (UNIA)  
193.220.149.0;/27;UNDP-SITE118 (UNIA)  
193.220.149.32;/27;UNDP-SITE113 (UNIA)  
193.220.155.0;/28;UNDP-SITE53   
193.220.155.32;/28;UNDP-SITE15   
193.220.155.48;/28;UNDP-SITE109   
193.220.155.64;/28;UNDP-SITE09   
193.220.155.80;/28;UNDP-SITE111   
193.220.156.64;/28;UNDP-SITE36   
193.220.156.96;/28;UNDSS-SITE01   
193.220.156.128;/28;UNDP-SITE61   
193.220.156.208;/28;UNDP-SITE110   
193.220.157.0;/27;UNDP-SITE03   
193.220.157.64;/26;UNDP-SITE13   
193.220.157.128;/28;UNDP-SITE22   
193.220.157.208;/28;UNDP-SITE09   
193.220.157.248;/29;UNAIDS-SITE01   
10.58.1.0;/24;NBM-SITE01   
10.58.2.0;/24;NBM-SITE10   
10.58.4.0;/24;NBM-SITE03   
10.58.6.0;/24;NBM-SITE05   
10.8.10.0;/24;UNRWA-SITE01 HQA, Vipersat 
10.8.20.0;/24;UNRWA-SITE02 GFO, Vipersat 
10.8.30.0;/24;UNRWA-SITE03 LFO, Vipersat 
10.8.40.0;/24;UNRWA-SITE04 SFO, Vipersat 
10.8.60.0;/24;UNRWA-SITE06 WBFO, Vipersat 
77.70.159.88;/29;TEST   
77.70.159.96;/29;TEST   
77.70.159.128;/29;TEST   
77.70.159.136;/29;TEST   
77.70.159.144;/29;TEST   
77.70.159.152;/29;LAB-ASG-NGCPE-SITE01, NGCPE lab, NG-SITE01
77.70.159.160;/29;LAB-ASG-RSITE1, Skywan lab, A-SITE01
77.70.159.168;/29;LAB-ASG-RSITE2, Skywan lab, B-SITE01
77.70.159.176;/29;LAB-ASG-RSITE3, Skywan lab, B-SITE02
10.1.3.0;/24;BHGE-SITE03 Customer LAN NATed
10.1.4.0;/24;BHGE-SITE04 Customer LAN NATed
10.189.4.80;/28;Petrochad (PML) - PML-SITE01
10.189.4.112;/28;Petrochad (PML) - PML-SITE04
10.232.12.0;/24;HEI-SITE25 Sona Kaduna 
10.232.14.0;/24;HEI-SITE24 Champion  
10.232.16.0;/24;HEI-SITE27 Makurdi  
10.232.18.0;/24;HEI-SITE26 Life  
10.252.0.0;/27;NODEF-SITE02 - VoIP LAN
10.252.0.32;/29;TAAF-SITE01 - VoIP LAN
172.20.75.0;/25;ECHO-SITE01 - Customer LAN
172.20.255.0;/30;BHGE-SITE02, primary  
172.20.255.4;/30;BHGE-SITE02, secondary  
172.30.8.0;/27;WFY-SITE02 MGT  
172.30.8.64;/27;WFY-SITE01 MGT  
172.30.8.96;/27;WFY-SITE03 MGT  
172.30.9.16;/28;SFO-SITE01-MGT   
172.30.9.32;/28;SFO-SITE02-MGT   
172.30.14.0;/29;VOL-SITE02-KIAKA MGT  
172.30.14.8;/29;VOL-SITE01-OUAGADOUGOU MGT  
